ride_id,rider_id,pickup_date,pickup_time,pickup_location,drop_location,fare_amount,trip_distance,wait_time,trip_duration,driver_rating,customer_rating,pickup_datetime,tip_amount,total_amount,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,driver_id,payment_type_Credit Card,payment_type_Debit Card,payment_type_UPI,payment_type_Uber Wallet,payment_type_nan,vehicle_type_Bike,vehicle_type_Go Mini,vehicle_type_Go Sedan,vehicle_type_Premier Sedan,vehicle_type_Uber XL,vehicle_type_eBike,vehicle_type_nan,booking_status_nan,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,is_rush_hour,fare_per_km,fare_per_minute,speed_kmh,profitability_score,should_accept
CNR8409534,CID8669609,2024-09-04,6.439160860814032,Noida Sector 62,Dwarka Mor,728.0,9.03,11.5,31.5,4.6,4.6,2024-09-04 16:29:41,0,728.0,28.714160586022626,77.24167028311507,28.640253787538917,77.11980658149388,driver_39247,False,False,False,True,False,False,False,False,False,False,True,False,False,16,2,9,0,0,80.6201461107258,23.111110377425067,17.19996723815764,0.5407627077223851,1
CNR9779407,CID9017905,2024-03-21,15.656698470459318,Huda City Centre,Saket,234.0,21.61,14.2,35.0,4.9,5.0,2024-03-21 20:30:17,0,234.0,28.56518746162353,77.40610138588923,28.552380867795964,77.22818564144842,driver_0506,False,False,False,False,False,True,False,False,False,False,False,False,False,20,3,3,0,0,10.828319721040272,6.685714094693884,37.04565077888437,0.1347626344086021,0
CNR4591306,CID9711540,2024-10-09,9.553548472047405,Vinobapuri,Preet Vihar,92.0,4.0,7.8,27.6,4.7,4.9,2024-10-09 19:00:49,0,92.0,28.660244493811607,77.31881088528121,28.571648268966012,77.26361752318093,driver_18517,True,False,False,False,False,True,False,False,False,False,False,False,False,19,2,10,0,1,22.999994250001436,3.3333332125603907,8.695633270362455,0.3932544354838709,1
CNR7943112,CID7399887,2024-05-27,5.347267640881185,Sultanpur,Ghaziabad,193.0,34.57,9.0,17.9,4.2,4.3,2024-05-27 06:12:18,0,193.0,28.737883435929408,77.2711477279166,28.65797779233176,77.13733958406613,driver_35029,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0,5,0,0,5.582875163931873,10.782122302674733,115.87670655852553,0.0840562211981567,0
CNR8670872,CID1987773,2024-09-27,2.4653915364096743,Udyog Bhawan,New Delhi Railway Station,463.0,33.87,3.7,25.5,4.4,4.5,2024-09-27 22:04:23,0,463.0,28.66075401615461,77.07586684602715,28.622660095751435,77.08878146593489,driver_7516,False,False,True,False,False,False,False,False,False,False,True,False,False,22,4,9,0,0,13.669913974906589,18.156862033064233,79.69393013192911,0.1878744901742677,0
CNR1506573,CID5368635,2024-06-11,11.899940403776572,Udyog Vihar,Dwarka Sector 21,250.0,40.3,9.7,39.8,3.5,3.9,2024-06-11 13:06:33,0,250.0,28.64541955847552,77.21242858482132,28.549941184873052,77.34142890860569,driver_41110,False,False,True,False,False,False,False,False,False,False,False,False,False,13,1,6,0,0,6.203473791477078,6.2814068773515865,60.75367725576292,0.0834829602808865,0
CNR2707379,CID1382285,2024-10-01,18.077833982733203,Preet Vihar,Mansarovar Park,442.0,35.12,11.5,29.8,4.7,4.2,2024-10-01 12:36:30,0,442.0,28.482745086210137,77.23237761211115,28.524017312514793,77.21951496807797,driver_8444,False,False,True,False,False,False,True,False,False,False,False,False,False,12,1,10,0,0,12.585421053945872,14.83221426737536,70.71126702429457,0.1539691593352883,0
CNR8228876,CID3208417,2024-10-08,6.480858063492181,DLF Phase 3,Gurgaon Sector 29,358.0,24.83,5.6,40.1,4.7,4.8,2024-10-08 12:26:25,0,358.0,28.762588356445193,77.12373734070961,28.65612068702039,77.40940664162285,driver_82985,False,False,True,False,False,False,False,False,False,False,False,False,False,12,1,10,0,0,14.418042109623755,8.927680575369562,37.15206411162477,0.1857536822884966,0
CNR5170943,CID4438431,2024-04-08,7.194122527094906,Kanhaiya Nagar,Aya Nagar,235.0,15.82,12.4,21.1,4.7,5.0,2024-04-08 18:22:49,0,235.0,28.43253104077975,77.02853317876968,28.611151672090173,77.16368311049395,driver_63483,False,False,True,False,False,True,False,False,False,False,False,False,False,18,0,4,0,1,14.854613473159706,11.137440230453068,44.98565406923014,0.3353049870226177,1
CNR5567662,CID9884266,2024-04-22,13.033147845326612,Badshahpur,Indirapuram,227.0,29.86,13.2,29.0,3.2,3.9,2024-04-22 19:26:53,0,227.0,28.857875240633927,77.38704972998818,28.667504461418098,77.25416463030714,driver_1166,False,False,True,False,False,False,False,True,False,False,False,False,False,19,0,4,0,1,7.602143080973105,7.827585936979795,61.779182525829256,0.1490531726338178,0
CNR9509743,CID5867277,2024-09-21,12.439133340586524,Ashram,Mundka,159.0,22.45,8.7,44.0,4.2,5.0,2024-09-21 19:27:02,0,159.0,28.642134665011493,77.10809549350394,28.622057423299506,77.07705767624694,driver_84617,False,False,True,False,False,False,False,False,False,False,True,False,False,19,5,9,1,1,7.08240502973697,3.6136362815082665,30.61359461782552,0.2001318342359312,0
CNR1445039,CID2599975,2024-01-04,16.672978821035333,Sarojini Nagar,Preet Vihar,50.0,38.54,8.4,36.9,4.7,4.1,2024-01-04 06:46:08,0,50.0,28.598399625168405,77.12543063583261,28.601083761145055,77.18554686731099,driver_52525,False,False,True,False,False,False,False,False,False,False,False,False,False,6,3,1,0,0,1.2973533654033895,1.355013513414268,62.66656476981338,0.0507602070293692,0
CNR5272154,CID1449381,2024-01-02,23.522171940583217,Samaypur Badli,India Gate,982.0,30.73,12.6,43.4,3.2,4.9,2024-01-02 16:47:14,0,982.0,28.54808266879645,77.1985592905774,28.56330100365056,77.32825009049988,driver_89601,False,False,True,False,False,True,False,False,False,False,False,False,False,16,1,1,0,0,31.955742533168156,22.62672758924591,42.48381223436097,0.2452252199413489,0
CNR6271174,CID8914457,2024-03-04,4.77077707675562,Noida Sector 62,Inderlok,162.0,44.36,4.6,36.9,4.2,3.8,2024-03-04 18:07:46,0,162.0,28.633948264269147,77.14976218386337,28.65370122076248,77.15030575163892,driver_37980,False,False,False,False,False,False,False,False,False,False,False,False,False,18,0,3,0,1,3.651938601173612,4.390243783462228,72.12996401631867,0.1407155913978494,0
CNR6452987,CID6829679,2024-09-22,7.45786711629468,Karkarduma,Arjangarh,716.0,40.4,5.3,26.7,4.5,4.2,2024-09-22 11:04:07,0,716.0,28.530213506803257,77.33187957559544,28.66249475012771,77.12409844577941,driver_60071,False,False,True,False,False,False,False,False,False,True,False,False,False,11,6,9,1,0,17.722771838545253,26.816478396386575,90.78631283974644,0.2499259473849044,0
CNR4680874,CID5401300,2024-09-11,1.96236612883954,Tagore Garden,Qutub Minar,319.0,30.65,3.8,41.4,4.3,4.1,2024-09-11 09:31:04,0,319.0,28.69921668196842,77.04227481267742,28.67393003728655,77.0343731754922,driver_25446,False,True,False,False,False,False,True,False,False,False,False,False,False,9,2,9,0,1,10.407830003007176,7.705313823543145,44.42022547793409,0.2168988269794721,0
CNR7769301,CID9408488,2024-07-08,19.02700951722355,Sonipat,Sadar Bazar Gurgaon,795.0,18.88,10.6,20.4,3.9,3.8,2024-07-08 17:55:08,0,795.0,28.59905773528408,77.17087731279122,28.623846993873855,76.9971834594132,driver_18599,False,False,True,False,False,False,True,False,False,False,False,False,False,17,0,7,0,1,42.10804861715844,38.97058632497126,55.52924844338694,0.3649045078577336,1
CNR2294326,CID7375158,2024-02-10,19.563675301606917,Jahangirpuri,Udyog Vihar Phase 4,658.0,41.46,14.0,26.2,4.2,4.2,2024-02-10 21:00:35,0,658.0,28.536346655572466,77.19530480647545,28.52861615921853,77.29893069524815,driver_27108,False,False,True,False,False,False,False,True,False,False,False,False,False,21,5,2,1,0,15.870718382278865,25.11450285822508,94.94634745111271,0.2122448217317487,0
CNR9087725,CID1502507,2024-03-27,4.61431299407352,Satguru Ram Singh Marg,Adarsh Nagar,432.0,28.57,6.0,25.3,4.2,4.2,2024-03-27 17:35:14,0,432.0,28.73167180353906,77.09508412210845,28.61746046330359,77.2101438193652,driver_32534,False,False,False,False,False,False,False,False,False,False,False,False,False,17,2,3,0,1,15.120755508548983,17.075098139324183,67.75478002818966,0.2458932551319648,0
CNR3752291,CID9156678,2024-03-09,5.295708056993677,Tis Hazari,Noida Film City,1155.0,14.42,3.6,44.1,4.6,4.3,2024-03-09 21:30:32,0,1155.0,28.7060025839731,76.94867703380186,28.405614904409475,77.16177608276742,driver_8225,False,False,False,True,False,False,False,False,True,False,False,False,False,21,5,3,1,0,80.09708182405814,26.190475596587856,19.61902092650214,0.5221266316579145,1
CNR8649898,CID1919141,2024-09-03,9.66283013696771,Greater Kailash,ITO,101.0,20.88,9.0,32.0,3.1,3.6,2024-09-03 17:39:12,0,101.0,28.63468532381377,77.29978621504473,28.614412440010007,77.18477979096265,driver_12347,False,False,True,False,False,True,False,False,False,False,False,False,False,17,1,9,0,1,4.837164519292887,3.156249901367191,39.149926593887635,0.1281771889400921,0
CNR5210533,CID2659921,2024-08-08,2.8122109736989165,Tughlakabad,Hauz Khas,493.0,35.91,4.5,19.2,4.4,5.0,2024-08-08 11:27:17,0,493.0,28.52418083915309,77.09481013447758,28.655356155255816,76.9935792684767,driver_90999,False,False,False,True,False,False,True,False,False,False,False,False,False,11,3,8,0,0,13.728765978034923,25.67708199598531,112.21839931750212,0.183492869269949,0
CNR6235687,CID9893066,2024-06-22,9.57652935008037,Ardee City,Jor Bagh,1515.0,49.54,4.8,35.8,3.9,3.9,2024-06-22 09:20:24,0,1515.0,28.612104370824007,77.17638391362014,28.698445968340476,77.44041579081693,driver_90191,False,False,True,False,False,False,True,False,False,False,False,False,False,9,5,6,1,1,30.581347788022857,42.318434572110775,83.0277938081668,0.3691026662277814,1
CNR7444683,CID7356207,2024-01-15,6.64026442305223,Tis Hazari,Karol Bagh,1138.0,36.24,4.4,34.3,4.1,4.3,2024-01-15 10:39:39,0,1138.0,28.65540725096991,77.12810336733594,28.672850805249897,77.17908029999155,driver_19474,False,False,True,False,False,True,False,False,False,False,False,False,False,10,0,1,0,0,31.40176513792039,33.17784159831366,63.39347511345461,0.2751221345229925,1
CNR1383605,CID1848112,2024-09-11,6.2028548358784805,ITO,Ghitorni,220.0,19.29,4.8,29.1,4.9,5.0,2024-09-11 17:36:24,0,220.0,28.554939539749473,77.17473604894404,28.377889398244065,77.3203604455101,driver_59803,False,False,True,False,False,False,True,False,False,False,False,False,False,17,2,9,0,1,11.404872399954774,7.560137197246144,39.773113869868304,0.2431526662277814,0
CNR5814849,CID1629510,2024-05-24,11.411886043609876,Pragati Maidan,Botanical Garden,182.0,29.55,10.3,16.0,4.6,4.9,2024-05-24 17:13:33,0,182.0,28.510285642802483,77.23479933027212,28.679431783694433,77.12984120733947,driver_5712,False,False,True,False,False,False,False,False,False,False,False,False,False,17,4,5,0,1,6.159052245040533,11.374999289062544,110.81208445468332,0.1499313514653173,0
CNR2281778,CID6867844,2024-08-19,2.732341519463578,INA Market,Ashram,299.0,29.13,4.4,27.9,4.2,4.7,2024-08-19 14:35:30,0,299.0,28.39604158046378,77.2265297734985,28.50415079957032,77.2178907749061,driver_38943,False,False,False,True,False,True,False,False,False,False,False,False,False,14,0,8,0,0,10.264331951104293,10.716845494019877,62.64502656983534,0.1509560054907343,0
CNR3711094,CID4876461,2024-01-02,10.4695841464499,Lal Quila,Karol Bagh,921.0,12.71,12.9,16.3,3.9,4.5,2024-01-02 18:41:45,0,921.0,28.5261605072216,77.21336265599837,28.655308084906228,76.99309809640859,driver_65667,False,False,True,False,False,False,False,True,False,False,False,False,False,18,1,1,0,1,72.46262215085585,56.503064018216925,46.78510385851341,0.5456232834744998,1
CNR1521801,CID4029868,2024-04-23,7.105470932971855,Azadpur,Rohini,240.0,38.16,4.6,26.9,3.8,4.3,2024-04-23 14:55:55,0,240.0,28.63522991784345,76.92918135843199,28.67960255592976,77.23580587283183,driver_56730,False,False,False,False,False,True,False,False,False,False,False,False,False,14,1,4,0,0,6.2893080112864785,8.921932753831497,85.11505178798858,0.1046994623655914,0
CNR2002939,CID5021729,2024-08-26,8.363707299624934,Jasola,Udyog Vihar,985.0,12.22,12.5,37.3,4.3,3.9,2024-08-26 15:41:37,0,985.0,28.51740927445906,77.37204145284673,28.595896796661847,77.12885570719615,driver_29636,False,False,False,False,False,True,False,False,False,False,False,False,False,15,0,8,0,0,80.60555805191832,26.40750599443684,19.656804841600792,0.5055214285714285,1
CNR8144467,CID9861548,2024-12-07,17.213134637926295,Huda City Centre,Laxmi Nagar,603.0,19.63,12.8,33.8,4.0,4.8,2024-12-07 19:10:07,0,603.0,28.709683963110827,77.33954367586904,28.79446164787917,77.26663203032375,driver_4736,False,False,False,False,False,False,False,True,False,False,False,False,False,19,5,12,1,1,30.718286769318045,17.840236158572896,34.84609198918582,0.3565979521565785,1
CNR9765100,CID5735233,2024-09-08,4.57589568799702,Adarsh Nagar,Uttam Nagar,305.0,2.78,6.9,15.8,4.2,4.1,2024-09-08 08:43:26,0,305.0,28.537911605054376,77.10284231173458,28.478869391611564,77.14187436926345,driver_85534,False,False,True,False,False,False,True,False,False,False,False,False,False,8,6,9,1,1,109.71219075101052,19.303796246595173,10.556921935739483,0.5031619680130116,1
CNR9471145,CID7399775,2024-01-09,4.954220743950203,IFFCO Chowk,Sarai Kale Khan,175.0,12.32,3.4,26.2,4.2,4.5,2024-01-09 09:51:09,0,175.0,28.692822249906047,77.08102311552041,28.663189115455843,77.09593223606554,driver_23312,False,False,True,False,False,True,False,False,False,False,False,False,False,9,1,1,0,1,14.204544301579196,6.679389058038585,28.213675846543868,0.4446076804915514,1
CNR5316954,CID1540489,2024-05-02,22.79124985776252,Panchsheel Park,Qutub Minar,344.0,12.42,12.9,18.9,4.3,5.0,2024-05-02 16:11:20,0,344.0,28.40645136489837,77.29547138105542,28.587486071270327,77.38119496167242,driver_5047,False,False,False,False,False,False,False,True,False,False,False,False,False,16,3,5,0,0,27.69726024981802,18.2010572380393,39.42844625890077,0.4289119931519192,1
CNR7104216,CID1741826,2024-02-18,8.395230252919657,Kanhaiya Nagar,Gurgaon Sector 29,1044.0,10.1,4.2,15.6,4.4,4.2,2024-02-18 20:57:41,0,1044.0,28.6602315720385,77.20844777303117,28.700722647809137,77.39388602992769,driver_23263,False,True,False,False,False,False,True,False,False,False,False,False,False,20,6,2,1,0,103.36632639937363,66.92307263313637,38.84600443844447,0.6331736325385694,1
CNR1148690,CID9880022,2024-10-10,14.172695241997651,Hauz Rani,Pitampura,690.0,38.25,10.0,37.2,4.7,4.6,2024-10-10 16:40:31,0,690.0,28.485612924959028,77.26043012925237,28.616461472709883,77.09638514384376,driver_54595,False,False,True,False,False,False,False,False,False,False,False,False,False,16,3,10,0,0,18.03921521466104,18.54838659816165,61.69344888153406,0.1983155913978494,0
CNR1797625,CID8357332,2024-07-13,1.917945617859672,Kashmere Gate ISBT,Green Park,325.0,30.44,3.4,15.3,3.7,4.3,2024-07-13 08:40:56,0,325.0,28.58628307598599,77.3755386031208,28.64989116890119,77.22473051801963,driver_47469,False,False,False,True,False,False,False,False,True,False,False,False,False,8,5,7,1,1,10.676740779344916,21.241828677004666,119.37208089380044,0.2577415514592934,1
CNR2892500,CID8689697,2024-12-17,5.4814432136089435,Rohini,Sohna Road,376.0,29.59,4.4,26.3,3.9,4.4,2024-12-17 18:47:51,0,376.0,28.65922565519197,77.20919738852902,28.59439861144268,77.14291024994965,driver_50215,True,False,False,False,False,False,False,False,False,False,False,False,False,18,1,12,0,1,12.706995177188402,14.29657740317196,67.50554941699752,0.231767295813315,0
CNR6022149,CID7382399,2024-09-01,27.273313735599995,Rithala,Udyog Vihar Phase 4,774.0,20.89,14.8,38.5,4.6,5.0,2024-09-01 13:22:06,0,774.0,28.465737756532505,77.03240599524877,28.486786049223173,77.1361684488557,driver_56260,False,False,False,False,False,False,False,False,False,False,False,False,False,13,6,9,1,0,37.05121890611685,20.103895581717,32.55579341954272,0.3056525252525252,1
CNR9976304,CID1840750,2024-07-29,9.341907197031215,Delhi Gate,Moolchand,362.0,21.72,6.8,33.9,4.4,4.1,2024-07-29 07:21:21,0,362.0,28.607575320886607,77.03958528079005,28.720948938844337,77.26257636650455,driver_42577,False,False,True,False,False,False,False,True,False,False,False,False,False,7,0,7,0,1,16.666665899324773,10.678465761697176,38.44240983644276,0.2556535265172225,0
CNR6100152,CID4604190,2024-05-04,7.434586788090455,Ashok Park Main,Hero Honda Chowk,969.0,33.52,5.5,35.1,4.2,4.2,2024-05-04 11:57:08,0,969.0,28.488994485912873,77.15461737493675,28.5231371327409,77.31771158468632,driver_60251,False,False,False,False,False,False,True,False,False,False,False,False,False,11,5,5,1,0,28.90811369605866,27.60683682031804,57.2990473520558,0.3026706605222734,1
CNR9323762,CID7091261,2024-06-06,9.73818329716023,Ghaziabad,Vasant Kunj,431.0,6.85,6.7,44.2,4.3,4.3,2024-06-06 02:13:07,0,431.0,28.58296715072257,77.17862074866085,28.480482604087648,77.07961249808496,driver_17455,False,False,True,False,False,False,False,False,False,False,False,False,False,2,3,6,0,0,62.91969884383958,9.751131001105634,9.29862991136211,0.4859834298318168,1
CNR1554112,CID2370950,2024-06-09,25.107330638943715,Sikanderpur,Nehru Place,625.0,30.67,14.4,15.3,4.2,4.7,2024-06-09 16:12:58,0,625.0,28.68516953450077,77.18618501130946,28.674443556237293,77.02664888672986,driver_89527,False,False,False,False,False,False,True,False,False,False,False,False,False,16,6,6,1,0,20.378219094286955,40.849670532701275,120.27403814102692,0.2416441636182241,0
CNR7338716,CID9573176,2024-11-28,11.740483324535385,Nirman Vihar,Chandni Chowk,80.0,33.5,7.0,25.5,3.7,4.5,2024-11-28 21:46:54,0,80.0,28.68182631780531,77.1637628075873,28.60781355649543,77.2251908570825,driver_86774,False,True,False,False,False,True,False,False,False,False,False,False,False,21,3,11,0,0,2.3880596302071755,3.137254778931185,78.82334394507308,0.0547392473118279,0
CNR1508262,CID9501057,2024-08-19,23.82733370405524,ITO,Hero Honda Chowk,374.0,25.27,13.2,22.0,4.2,3.8,2024-08-19 09:20:37,0,374.0,28.586487080291,77.2686867511952,28.414752311786252,76.95748479561979,driver_26964,False,False,True,False,False,True,False,False,False,False,False,False,False,9,0,8,0,1,14.800157704782045,16.999999227272763,68.91799386001675,0.2253402694080113,0
CNR2348600,CID6184538,2024-02-07,13.528257068000778,Munirka,Shivaji Park,299.0,33.87,8.2,30.3,4.6,5.0,2024-02-07 05:56:36,0,299.0,28.58559717255696,77.21063779991576,28.64953784975542,77.21136817805804,driver_42902,False,True,False,False,False,False,False,True,False,False,False,False,False,5,2,2,0,0,8.82787101187272,9.867986473003748,67.06917412044727,0.1230239491691104,0
CNR1090037,CID2369298,2024-12-30,10.46304319296909,Ashok Vihar,Rohini,821.0,3.86,7.6,41.6,3.7,4.9,2024-12-30 17:45:30,0,821.0,28.487811604566495,77.18325202188336,28.670047899676085,77.24613046874086,driver_0251,False,False,False,True,False,True,False,False,False,False,False,False,False,17,0,12,0,1,212.6942454159986,19.735576448664027,5.567299662548563,0.4963777009728621,1
CNR7697948,CID2576483,2024-01-18,5.7906255419488755,Tis Hazari,Kalkaji,231.0,26.34,6.2,32.3,4.5,3.8,2024-01-18 17:54:17,0,231.0,28.6478583632215,77.1923009135678,28.48525781324365,77.14167188065177,driver_88165,False,False,True,False,False,False,False,False,False,False,False,False,False,17,3,1,0,1,8.769931329919084,7.15170256496277,48.928701680430315,0.1884154377880184,0
CNR9310134,CID7338579,2024-11-12,24.590530281282348,Azadpur,Keshav Puram,131.0,18.79,12.3,20.0,3.8,3.8,2024-11-12 14:55:44,0,131.0,28.56172941287509,77.16800963541644,28.547551025687454,77.27838728144499,driver_73313,False,False,False,True,False,False,False,False,False,False,False,False,False,14,1,11,0,0,6.971793136147252,6.549999672500016,56.36983089050733,0.1186743147492075,0
